Timestamp;Latitude;Longitude
2025-02-02T16:37:27Z;51.44576648;7.34573783
2025-02-02T16:37:36Z;51.44570092;7.3456316
2025-02-02T16:37:44Z;51.4456351;7.34552439
2025-02-02T16:37:51Z;51.44555323;7.34541264
2025-02-02T16:37:58Z;51.44548946;7.34530989
2025-02-02T16:38:05Z;51.4454156;7.34522688
2025-02-02T16:38:12Z;51.44534563;7.34512623
2025-02-02T16:38:22Z;51.44531518;7.34498983
2025-02-02T16:38:29Z;51.4452739;7.34486128
2025-02-02T16:38:36Z;51.44521537;7.34474245
2025-02-02T16:38:44Z;51.44515122;7.34462131
2025-02-02T16:38:52Z;51.44509679;7.34449479
2025-02-02T16:39:00Z;51.44504407;7.34436714
2025-02-02T16:39:08Z;51.44498652;7.34424601
2025-02-02T16:39:17Z;51.44493957;7.34410388
2025-02-02T16:39:25Z;51.44490649;7.34396109
2025-02-02T16:39:33Z;51.44489643;7.34380788
2025-02-02T16:39:41Z;51.4448669;7.34366594
2025-02-02T16:39:48Z;51.44483993;7.34351777
2025-02-02T16:39:55Z;51.44475575;7.34343936
2025-02-02T16:40:03Z;51.44466687;7.34338613
2025-02-02T16:40:11Z;51.44461753;7.34324861
2025-02-02T16:40:18Z;51.44456136;7.34313254
2025-02-02T16:40:26Z;51.44452167;7.34298718
2025-02-02T16:40:35Z;51.44455042;7.34282703
2025-02-02T16:40:42Z;51.44456079;7.34267749
2025-02-02T16:40:49Z;51.44454783;7.34253414
2025-02-02T16:40:55Z;51.44450811;7.34240401
2025-02-02T16:41:03Z;51.44446165;7.34226281
2025-02-02T16:41:11Z;51.44446042;7.34210246
2025-02-02T16:41:19Z;51.44447245;7.34195532
2025-02-02T16:41:26Z;51.44449784;7.34181619
2025-02-02T16:41:34Z;51.44453226;7.34167193
2025-02-02T16:41:43Z;51.44457316;7.34154193
2025-02-02T16:41:51Z;51.44462369;7.34140027
2025-02-02T16:41:57Z;51.44465829;7.34126226
2025-02-02T16:42:04Z;51.44469374;7.34111199
2025-02-02T16:42:12Z;51.44473023;7.34095794
2025-02-02T16:42:20Z;51.44479886;7.34083839
2025-02-02T16:42:27Z;51.4448623;7.34072506
2025-02-02T16:42:35Z;51.44492138;7.34059629
2025-02-02T16:42:44Z;51.4450002;7.34051822
2025-02-02T16:42:53Z;51.44509407;7.34053682
2025-02-02T16:42:59Z;51.44514476;7.34040984
2025-02-02T16:43:06Z;51.4452343;7.34035049
2025-02-02T16:43:15Z;51.44532479;7.3402812
2025-02-02T16:43:24Z;51.44540117;7.34018771
2025-02-02T16:43:32Z;51.44548219;7.34010163
2025-02-02T16:43:43Z;51.44556878;7.34001792
2025-02-02T16:43:50Z;51.44566071;7.33993548
2025-02-02T16:43:57Z;51.4457474;7.33985387
2025-02-02T16:44:04Z;51.4458255;7.3397561
2025-02-02T16:44:11Z;51.44590806;7.33969081
2025-02-02T16:44:20Z;51.4459922;7.33961779
2025-02-02T16:44:31Z;51.44608232;7.33960566
2025-02-02T16:44:43Z;51.44615406;7.33949077
2025-02-02T16:44:53Z;51.4461533;7.33932519
2025-02-02T16:45:01Z;51.44618989;7.33918387
2025-02-02T16:45:07Z;51.44622141;7.33904286
2025-02-02T16:45:15Z;51.44626125;7.33889401
2025-02-02T16:45:25Z;51.44628514;7.338741
2025-02-02T16:45:34Z;51.44633111;7.33860659
2025-02-02T16:45:42Z;51.44638328;7.33848865
2025-02-02T16:45:51Z;51.44644011;7.33836632
2025-02-02T16:45:59Z;51.44649599;7.33825299
2025-02-02T16:46:06Z;51.44653465;7.33811757
2025-02-02T16:46:14Z;51.44658999;7.33798436
2025-02-02T16:46:22Z;51.44663432;7.33784837
2025-02-02T16:46:30Z;51.44667363;7.33771488
2025-02-02T16:46:38Z;51.44671092;7.33757051
2025-02-02T16:46:46Z;51.44672425;7.33741525
2025-02-02T16:46:54Z;51.44673337;7.33726637
2025-02-02T16:47:02Z;51.44671317;7.33710345
2025-02-02T16:47:10Z;51.44673015;7.33695479
2025-02-02T16:47:16Z;51.44673223;7.33679936
2025-02-02T16:47:24Z;51.44672507;7.33663902
2025-02-02T16:47:32Z;51.44669486;7.33649278
2025-02-02T16:47:39Z;51.44666919;7.33634877
2025-02-02T16:47:47Z;51.44664556;7.33620727
2025-02-02T16:47:56Z;51.44664636;7.33605643
2025-02-02T16:48:04Z;51.44662679;7.33589402
2025-02-02T16:48:13Z;51.44660391;7.33575298
2025-02-02T16:48:21Z;51.44655727;7.33561987
2025-02-02T16:48:29Z;51.44648733;7.33549852
2025-02-02T16:48:39Z;51.44643107;7.3353702
2025-02-02T16:48:47Z;51.44641517;7.3352243
2025-02-02T16:48:57Z;51.44639243;7.33506758
2025-02-02T16:49:06Z;51.44634154;7.33493353
2025-02-02T16:49:14Z;51.44630845;7.33479416
2025-02-02T16:49:22Z;51.44625437;7.33465471
2025-02-02T16:49:31Z;51.44622777;7.33450137
2025-02-02T16:49:39Z;51.44620387;7.33435745
2025-02-02T16:49:51Z;51.4461593;7.33423092
2025-02-02T16:50:04Z;51.44620814;7.33409812
2025-02-02T16:50:11Z;51.44627424;7.33398603
2025-02-02T16:50:22Z;51.44630593;7.33385043
2025-02-02T16:50:32Z;51.44630657;7.33370573
2025-02-02T16:50:39Z;51.44629176;7.33356292
2025-02-02T16:50:47Z;51.44637113;7.33346146
2025-02-02T16:50:56Z;51.44631701;7.33333603
2025-02-02T16:51:01Z;51.44621697;7.33327433
2025-02-02T16:51:08Z;51.44613555;7.33318821
2025-02-02T16:51:15Z;51.4460523;7.33312324
2025-02-02T16:51:23Z;51.44595535;7.33315855
2025-02-02T16:51:28Z;51.44587389;7.33309157
2025-02-02T16:51:35Z;51.44580448;7.33297795
2025-02-02T16:51:43Z;51.44571508;7.33293034
2025-02-02T16:51:51Z;51.44563301;7.33286307
2025-02-02T16:51:59Z;51.44554142;7.33283429
2025-02-02T16:52:08Z;51.44544374;7.33277306
2025-02-02T16:52:14Z;51.44535855;7.33271295
2025-02-02T16:52:20Z;51.44526273;7.33268417
2025-02-02T16:52:28Z;51.44517074;7.33266171
2025-02-02T16:52:36Z;51.44508015;7.33263692
2025-02-02T16:52:45Z;51.44498541;7.33259378
2025-02-02T16:52:53Z;51.44487978;7.33260833
2025-02-02T16:53:00Z;51.44478734;7.33258069
2025-02-02T16:53:10Z;51.44469173;7.33255499
2025-02-02T16:53:16Z;51.44460318;7.33249289
2025-02-02T16:53:22Z;51.44451868;7.33243134
2025-02-02T16:53:28Z;51.44443392;7.33237028
2025-02-02T16:53:39Z;51.44433265;7.33230368
2025-02-02T16:53:48Z;51.44423863;7.33227672
2025-02-02T16:53:55Z;51.44416526;7.33219047
2025-02-02T16:54:03Z;51.44407614;7.33216722
2025-02-02T16:54:09Z;51.44397177;7.33210311
2025-02-02T16:54:14Z;51.44392078;7.33198309
2025-02-02T16:54:21Z;51.44382994;7.33191998
2025-02-02T16:54:28Z;51.44374089;7.33187932
2025-02-02T16:54:38Z;51.44364913;7.33186678
2025-02-02T16:54:44Z;51.44356332;7.33182331
2025-02-02T16:54:52Z;51.44346863;7.33173341
2025-02-02T16:54:59Z;51.44337452;7.33172044
2025-02-02T16:55:07Z;51.4432827;7.331722
2025-02-02T16:55:14Z;51.44319886;7.3316536
2025-02-02T16:55:27Z;51.44310246;7.33158975
2025-02-02T16:55:34Z;51.4430191;7.33152327
2025-02-02T16:55:43Z;51.44292991;7.33147578
2025-02-02T16:55:52Z;51.44282776;7.33140973
2025-02-02T16:55:59Z;51.44273559;7.33134388
2025-02-02T16:56:06Z;51.44264429;7.3312852
2025-02-02T16:56:14Z;51.44255166;7.33122512
2025-02-02T16:56:24Z;51.44245478;7.33115402
2025-02-02T16:56:31Z;51.4423702;7.33109059
2025-02-02T16:56:39Z;51.44228359;7.33103625
2025-02-02T16:56:45Z;51.4421907;7.33099568
2025-02-02T16:56:52Z;51.44209529;7.33102616
2025-02-02T16:56:59Z;51.44200671;7.33099844
2025-02-02T16:57:06Z;51.44190724;7.33094114
2025-02-02T16:57:12Z;51.44181727;7.33090468
2025-02-02T16:57:17Z;51.44173497;7.33082881
2025-02-02T16:57:32Z;51.44167981;7.33071371
2025-02-02T16:57:39Z;51.4415905;7.3306892
2025-02-02T16:57:46Z;51.44150106;7.33060609
2025-02-02T16:57:50Z;51.44141248;7.33054964
2025-02-02T16:57:57Z;51.44132664;7.33047486
2025-02-02T16:58:05Z;51.44123652;7.33041797
2025-02-02T16:58:13Z;51.44114788;7.33038414
2025-02-02T16:58:21Z;51.44105929;7.33033129
2025-02-02T16:58:30Z;51.44096854;7.33026409
2025-02-02T16:58:38Z;51.44088131;7.33022445
2025-02-02T16:58:45Z;51.44078128;7.33026941
2025-02-02T16:58:51Z;51.44070416;7.33035691
2025-02-02T16:58:58Z;51.44061257;7.33039368
2025-02-02T16:59:07Z;51.44050639;7.33038287
2025-02-02T16:59:14Z;51.44041467;7.33042366
2025-02-02T16:59:22Z;51.44031889;7.3304191
2025-02-02T16:59:31Z;51.44022403;7.33040741
2025-02-02T16:59:38Z;51.44013741;7.33036262
2025-02-02T16:59:46Z;51.44004015;7.33037166
2025-02-02T16:59:53Z;51.43999208;7.33050924
2025-02-02T17:00:00Z;51.43994825;7.33063827
2025-02-02T17:00:08Z;51.43989282;7.33077642
2025-02-02T17:00:15Z;51.43983667;7.33090574
2025-02-02T17:00:25Z;51.43974409;7.33093903
2025-02-02T17:00:28Z;51.43968348;7.33110656
2025-02-02T17:00:40Z;51.43960666;7.33118541
2025-02-02T17:00:51Z;51.43954394;7.33131645
2025-02-02T17:00:58Z;51.43947072;7.33143008
2025-02-02T17:01:05Z;51.43939311;7.33152596
2025-02-02T17:01:14Z;51.43931544;7.33162664
2025-02-02T17:01:23Z;51.43924455;7.33175282
2025-02-02T17:01:30Z;51.43912898;7.33177452
2025-02-02T17:01:36Z;51.43903478;7.33177018
2025-02-02T17:01:44Z;51.43897994;7.33188627
2025-02-02T17:01:51Z;51.43890601;7.33199366
2025-02-02T17:01:59Z;51.43884404;7.3321249
2025-02-02T17:02:06Z;51.43877914;7.33224926
2025-02-02T17:02:14Z;51.43872096;7.33237006
2025-02-02T17:02:23Z;51.43867127;7.33252223
2025-02-02T17:02:30Z;51.43859677;7.3326052
2025-02-02T17:02:42Z;51.4385383;7.33272555
2025-02-02T17:02:51Z;51.43849442;7.33287359
2025-02-02T17:02:57Z;51.43840432;7.33298196
2025-02-02T17:03:02Z;51.43830659;7.33298709
2025-02-02T17:03:06Z;51.43821605;7.33298999
2025-02-02T17:03:16Z;51.43818012;7.33312966
2025-02-02T17:03:23Z;51.43819912;7.33327296
2025-02-02T17:03:31Z;51.43822835;7.33341628
2025-02-02T17:03:39Z;51.43827312;7.33355022
2025-02-02T17:03:43Z;51.43833871;7.3336626
2025-02-02T17:03:47Z;51.43841244;7.33376319
2025-02-02T17:03:53Z;51.4384805;7.33386015
2025-02-02T17:03:59Z;51.43853462;7.33397986
2025-02-02T17:04:06Z;51.43857924;7.33410994
2025-02-02T17:04:13Z;51.43862112;7.33424255
2025-02-02T17:04:25Z;51.43867389;7.33437647
2025-02-02T17:04:30Z;51.43867951;7.33452282
2025-02-02T17:04:38Z;51.43871342;7.33465915
2025-02-02T17:04:45Z;51.43875218;7.33478959
2025-02-02T17:04:54Z;51.43879826;7.33494693
2025-02-02T17:05:00Z;51.43884523;7.33507489
2025-02-02T17:05:07Z;51.43885783;7.33522259
2025-02-02T17:05:15Z;51.43891477;7.33536227
2025-02-02T17:05:22Z;51.43891616;7.33551349
2025-02-02T17:05:31Z;51.43896406;7.33565224
2025-02-02T17:05:41Z;51.43900344;7.33579668
2025-02-02T17:05:47Z;51.43903412;7.33594041
2025-02-02T17:05:52Z;51.439109;7.33603538
2025-02-02T17:05:59Z;51.43911633;7.33618707
2025-02-02T17:06:07Z;51.43907572;7.33632545
2025-02-02T17:06:18Z;51.4391275;7.33646966
2025-02-02T17:06:27Z;51.43919509;7.33664619
2025-02-02T17:06:37Z;51.4392004;7.33679252
2025-02-02T17:06:42Z;51.43913394;7.33690038
2025-02-02T17:06:48Z;51.43906594;7.3370158
2025-02-02T17:06:53Z;51.4389635;7.33699915
2025-02-02T17:06:57Z;51.43886768;7.33692307
2025-02-02T17:07:03Z;51.43877394;7.33692875
2025-02-02T17:07:10Z;51.43868959;7.33699883
2025-02-02T17:07:17Z;51.43868272;7.33715124
2025-02-02T17:07:22Z;51.4386998;7.33730206
2025-02-02T17:07:28Z;51.43869774;7.33746294
2025-02-02T17:07:33Z;51.43865572;7.3376218
2025-02-02T17:07:44Z;51.43862641;7.33777449
2025-02-02T17:07:50Z;51.43858755;7.33793165
2025-02-02T17:07:58Z;51.43852094;7.33806548
2025-02-02T17:08:04Z;51.4384849;7.33821398
2025-02-02T17:08:13Z;51.4384307;7.33833389
2025-02-02T17:08:22Z;51.43846626;7.33847381
2025-02-02T17:08:31Z;51.43845895;7.33862957
2025-02-02T17:08:39Z;51.43843996;7.33877463
2025-02-02T17:08:47Z;51.43843303;7.33892264
2025-02-02T17:08:55Z;51.43839923;7.33907183
2025-02-02T17:09:01Z;51.43834679;7.33920806
2025-02-02T17:09:08Z;51.43829837;7.33933057
2025-02-02T17:09:17Z;51.43823871;7.33946538
2025-02-02T17:09:26Z;51.43819446;7.33959572
2025-02-02T17:09:35Z;51.43821816;7.33974063
2025-02-02T17:09:46Z;51.43818043;7.33988865
2025-02-02T17:10:15Z;51.4381832;7.34004057
2025-02-02T17:10:24Z;51.43817713;7.34019337
2025-02-02T17:10:34Z;51.43819973;7.34033698
